Wall time,Step,Value
1765325125.2209384,630,1.2749512195587158
1765325161.793089,640,1.282568335533142
1765325198.5744545,650,1.495263695716858
1765325236.120412,660,1.2144775390625
1765325272.142889,670,1.291894555091858
1765325309.7122128,680,1.32470703125
1765325346.2161887,690,1.3854491710662842
1765325383.3775403,700,1.6864502429962158
1765325419.5970888,710,1.1775391101837158
1765325456.7748075,720,1.269433617591858
1765325494.3340573,730,1.3664062023162842
1765325530.7071445,740,1.117578148841858
1765325567.9108546,750,1.6873047351837158
1765325605.4442506,760,1.46240234375
1765325642.3848648,770,1.109375
1765325678.7950146,780,1.1763916015625
1765325716.0992455,790,1.272070288658142
1765325752.3641756,800,1.5400879383087158
1765325790.29097,810,1.8601562976837158
1765325827.3415704,820,1.292578101158142
1765325863.1927078,830,1.4465820789337158
1765325900.5735624,840,1.5451171398162842
1765325936.9865394,850,1.6023437976837158
1765325973.9024372,860,1.532617211341858
1765326010.808273,870,1.557031273841858
1765326047.3065374,880,1.6876952648162842
1765326084.4511926,890,1.209375023841858
1765326120.8536322,900,1.712792992591858
1765326157.6972167,910,1.460058569908142
1765326194.8652143,920,1.34130859375
1765326231.8915205,930,1.3708984851837158
1765326268.506432,940,1.6865234375
1765326306.0181828,950,1.4213378429412842
1765326342.224573,960,1.5828125476837158
1765326379.4855564,970,1.372167944908142
1765326415.994804,980,1.435449242591858
1765326452.9990394,990,1.8582031726837158
1765326490.1302497,1000,1.5426757335662842
1765326527.3784504,1010,1.7379882335662842
1765326563.221851,1020,1.6982421875
1765326600.1995184,1030,2.1019530296325684
1765326636.568726,1040,2.00732421875
1765326672.874153,1050,1.5515625476837158
1765326709.4758499,1060,1.350195288658142
1765326747.403047,1070,1.576171875
1765326784.019506,1080,1.490966796875
1765326820.2984414,1090,2.123828172683716
1765326856.951172,1100,1.7273437976837158
1765326893.308393,1110,2.029003858566284
1765326930.5724924,1120,1.536035180091858
1765326967.4913018,1130,1.514062523841858
1765327003.4262092,1140,1.619775414466858
1765327040.6034086,1150,1.930078148841858
1765327077.9000995,1160,1.97412109375
1765327115.2075136,1170,1.9462890625
1765327152.0576384,1180,1.909265160560608
1765327188.986372,1190,1.5549805164337158
1765327225.8897393,1200,1.794335961341858
1765327262.2429063,1210,1.82763671875
1765327299.1447515,1220,1.8938477039337158
1765327336.3570323,1230,1.8879883289337158
1765327373.1788454,1240,1.847265601158142
1765327409.9406495,1250,1.8839843273162842
1765327446.4232302,1260,1.4753906726837158
1765327483.6485047,1270,1.390039086341858
1765327520.843967,1280,1.61474609375
1765327558.193394,1290,2.052197217941284
1765327595.1093867,1300,2.027172803878784
1765327633.3952546,1310,1.692480444908142
1765327669.7088258,1320,1.8229491710662842
1765327706.7098126,1330,2.1211915016174316
1765327744.1335943,1340,1.6413085460662842
1765327781.4533672,1350,1.56982421875
1765327817.6961336,1360,1.572167992591858
1765327853.276149,1370,1.887353539466858
1765327889.5161107,1380,2.122363328933716
1765327926.248833,1390,2.1390380859375
1765327963.360456,1400,1.663671851158142
1765327999.922868,1410,1.724218726158142
1765328036.9726489,1420,2.1485352516174316
1765328074.2307396,1430,2.084179639816284
1765328110.800426,1440,2.434375047683716
1765328147.3394895,1450,1.8757812976837158
1765328183.0934584,1460,2.0066895484924316
1765328219.5796664,1470,2.1728515625
1765328256.484886,1480,2.056079149246216
1765328294.245486,1490,2.064160108566284
1765328330.8301835,1500,2.179492235183716
1765328367.018868,1510,2.462695360183716
1765328404.3272176,1520,2.0412354469299316
1765328440.6533902,1530,2.203320264816284
1765328478.2398918,1540,2.168896436691284
1765328516.2122755,1550,2.2587890625
1765328552.754971,1560,2.43310546875
1765328589.1662514,1570,2.0323729515075684
1765328625.6607199,1580,1.930273413658142
1765328662.5505438,1590,2.065685987472534
1765328699.463965,1600,1.900390625
1765328736.766766,1610,1.7884032726287842
1765328773.9823608,1620,2.651171922683716
1765328812.050454,1630,2.0264649391174316
1765328848.824595,1640,1.9435546398162842
1765328886.1767893,1650,2.302539110183716
1765328922.7367175,1660,2.160937547683716
1765328959.296318,1670,2.159960985183716
1765328995.9311993,1680,2.3310546875
1765329032.669658,1690,2.0378174781799316
1765329070.2918909,1700,1.5138671398162842
1765329106.939655,1710,2.412109375
1765329143.5296504,1720,2.080078125
1765329180.3342936,1730,2.003613233566284
1765329216.275834,1740,2.162109375
1765329252.9828153,1750,2.0820555686950684
1765329290.3697255,1760,2.114062547683716
1765329327.409839,1770,1.562255859375
1765329363.6945214,1780,2.446484327316284
1765329399.3428848,1790,2.164843797683716
1765329436.6201942,1800,1.9992187023162842
1765329473.1660028,1810,2.1163086891174316
1765329509.995851,1820,2.2419190406799316
1765329547.1024017,1830,1.996484398841858
1765329583.7205,1840,2.0035157203674316
1765329620.303005,1850,1.987207055091858
1765329656.7229016,1860,2.0025391578674316
1765329693.1513965,1870,2.396191358566284
1765329729.4764392,1880,2.0418457984924316
1765329766.1259062,1890,1.850000023841858
1765329802.5022135,1900,2.121875047683716
1765329839.50256,1910,2.234668016433716
1765329874.5609102,1920,2.170703172683716
1765329911.3908393,1930,2.0591797828674316
1765329947.87108,1940,2.4937500953674316
1765329983.7237847,1950,2.098388671875
1765330019.765507,1960,2.5738282203674316
1765330056.7203312,1970,2.4443359375
1765330092.8984692,1980,2.3720703125
1765330130.1745157,1990,2.0609374046325684
1765330167.133352,2000,1.912500023841858
1765330203.4773743,2010,2.7005858421325684
1765330239.1289933,2020,2.156933546066284
1765330275.75647,2030,2.042285203933716
1765330312.4694827,2040,2.132568359375
1765330349.4806488,2050,2.12353515625
1765330386.093121,2060,1.9968750476837158
1765330422.7681377,2070,2.6228270530700684
1765330459.545287,2080,2.395703077316284
1765330496.5998514,2090,2.205810546875
1765330532.9801922,2100,2.321484327316284
1765330569.0758703,2110,2.091796875
1765330606.1084654,2120,2.53125
1765330643.569033,2130,2.4310545921325684
1765330679.8575647,2140,2.101757764816284
1765330717.4315832,2150,2.200927734375
1765330754.4658792,2160,2.6767578125
1765330791.2813745,2170,2.3628907203674316
1765330827.091511,2180,2.790234327316284
1765330863.6157503,2190,2.7533202171325684
1765330900.9744568,2200,2.326953172683716
1765330937.8119216,2210,2.7203125953674316
1765330973.968781,2220,1.81005859375
1765331010.7322378,2230,2.1630859375
1765331049.3523684,2240,2.387500047683716
1765331086.8940983,2250,2.411914110183716
1765331123.2300572,2260,2.353710889816284
