Wall time,Step,Value
1767455970.0895195,980,0.9814655184745789
1767456007.0128748,990,1.2502464056015015
1767456043.9102051,1000,1.0781311988830566
1767456080.4848146,1010,0.8850502967834473
1767456116.7069583,1020,0.6421598792076111
1767456154.247423,1030,0.6281446218490601
1767456190.8560658,1040,0.6783590912818909
1767456227.2785845,1050,1.5753448009490967
1767456263.5851111,1060,0.8563287854194641
1767456300.7565937,1070,0.9117515087127686
1767456337.1867275,1080,1.1298024654388428
1767456373.165004,1090,2.377225160598755
1767456410.1311808,1100,1.7992525100708008
1767456446.590653,1110,0.9739459156990051
1767456483.9895554,1120,1.5120283365249634
1767456521.040065,1130,1.1739683151245117
1767456556.8137746,1140,1.2048875093460083
1767456594.3749423,1150,1.5266865491867065
1767456631.7233875,1160,0.7203766107559204
1767456669.169535,1170,0.7739067673683167
1767456706.2667124,1180,1.713939905166626
1767456743.233496,1190,0.8931516408920288
1767456780.0202997,1200,0.8463062047958374
1767456816.567296,1210,0.8933501839637756
1767456853.9674006,1220,0.8610777258872986
1767456891.5455108,1230,0.5366916656494141
1767456927.9849703,1240,1.5270100831985474
1767456965.0559697,1250,1.3183097839355469
1767457003.1057744,1260,1.1866202354431152
1767457040.0093286,1270,0.725452721118927
1767457077.7320914,1280,0.5731762647628784
1767457115.0258553,1290,0.6076117753982544
1767457152.330208,1300,1.3093349933624268
1767457190.0420678,1310,0.9117733240127563
1767457226.7673502,1320,0.9596739411354065
1767457264.2079291,1330,0.5283274054527283
1767457301.8750615,1340,0.6698176860809326
1767457339.2546613,1350,1.1233067512512207
1767457375.8913789,1360,1.0619863271713257
1767457412.368437,1370,0.9507395625114441
1767457448.0573032,1380,0.6787346005439758
1767457484.4440682,1390,0.9783902168273926
1767457521.683834,1400,0.533675491809845
1767457558.070932,1410,1.938840389251709
1767457594.7135482,1420,2.6116888523101807
1767457631.3690617,1430,1.236962914466858
1767457667.8238556,1440,2.0515506267547607
1767457704.547912,1450,1.120482325553894
1767457740.8822885,1460,1.315634846687317
1767457777.0152452,1470,3.7579734325408936
1767457813.9235885,1480,0.732986569404602
1767457851.3505862,1490,1.9030841588974
1767457888.1783173,1500,0.7614657282829285
1767457925.0575113,1510,0.6535886526107788
1767457962.1779573,1520,1.128353476524353
1767457998.1375613,1530,0.4220116436481476
1767458034.9589086,1540,1.2483175992965698
1767458072.5860944,1550,0.3231715261936188
1767458108.838258,1560,0.5179347991943359
1767458145.0729294,1570,1.9255504608154297
1767458182.0329874,1580,1.4337056875228882
1767458218.7749808,1590,0.5091452598571777
1767458255.5455008,1600,0.7785148620605469
1767458292.4980774,1610,1.0813051462173462
1767458329.5508833,1620,0.9934746623039246
1767458366.908212,1630,1.8040341138839722
1767458403.816747,1640,0.7838244438171387
1767458440.4193654,1650,1.1414316892623901
1767458477.0951517,1660,0.8426781892776489
1767458513.7852767,1670,0.7239620089530945
1767458550.2289503,1680,1.090929627418518
1767458586.563552,1690,1.5762912034988403
1767458623.882189,1700,1.2467881441116333
1767458660.5341454,1710,0.8609517812728882
1767458696.9065084,1720,0.9970753788948059
1767458733.2865553,1730,0.7664174437522888
1767458769.0561025,1740,1.681816577911377
1767458805.560442,1750,0.6202940344810486
1767458842.2198834,1760,2.566743850708008
1767458879.2358315,1770,0.9132229685783386
1767458914.8340738,1780,0.6228821873664856
1767458950.5972664,1790,1.093037724494934
1767458987.2384298,1800,0.9307491183280945
1767459024.1032178,1810,1.1962443590164185
1767459060.7599757,1820,0.7501303553581238
1767459098.3210175,1830,2.5068962574005127
1767459134.5094523,1840,1.7534785270690918
1767459171.0597103,1850,1.2266247272491455
1767459207.3750298,1860,1.5101909637451172
1767459244.042322,1870,0.9357888698577881
1767459280.403265,1880,1.0550404787063599
1767459317.2829776,1890,1.2800782918930054
1767459353.6587439,1900,1.0092389583587646
1767459390.5633147,1910,0.6220599412918091
1767459426.070457,1920,1.0691043138504028
1767459462.7263188,1930,1.2716401815414429
1767459499.1650882,1940,0.7457645535469055
1767459535.3491323,1950,1.251829743385315
1767459571.6262188,1960,0.6917383074760437
1767459608.3055892,1970,1.1562103033065796
1767459644.3740304,1980,2.1313376426696777
1767459681.6004603,1990,1.0821993350982666
1767459719.1416504,2000,0.7545037865638733
1767459755.4121802,2010,0.9964607357978821
1767459791.3821964,2020,2.3889262676239014
1767459827.6320384,2030,1.5855271816253662
1767459864.5371459,2040,1.087905764579773
1767459901.1616144,2050,2.517463207244873
1767459938.8193848,2060,0.8053526878356934
1767459975.389028,2070,0.4253321588039398
1767460012.289205,2080,0.8679254651069641
1767460050.0113356,2090,2.5606982707977295
1767460086.5278053,2100,0.8603262305259705
1767460123.497354,2110,0.6093312501907349
1767460160.270871,2120,1.760923147201538
1767460197.6021724,2130,1.1600652933120728
1767460234.4857154,2140,2.2848308086395264
1767460272.3825011,2150,1.032009482383728
1767460309.5610495,2160,1.852457880973816
1767460347.4134579,2170,0.5704830884933472
1767460383.5321305,2180,0.7488930225372314
1767460420.3169763,2190,0.8238871693611145
1767460457.6705055,2200,1.2338535785675049
1767460494.3799846,2210,1.6071581840515137
1767460531.1940763,2220,1.2169255018234253
1767460568.1765683,2230,1.341537594795227
1767460604.7606187,2240,1.4414243698120117
1767460641.5663855,2250,1.1509051322937012
1767460678.2529073,2260,1.1931926012039185
1767460714.0962627,2270,0.8248105645179749
1767460751.1534536,2280,2.37453031539917
1767460788.1552613,2290,2.14367413520813
1767460824.0650306,2300,0.7664903402328491
1767460859.8638358,2310,1.6800845861434937
1767460897.0566409,2320,0.6132806539535522
1767460934.4536812,2330,0.9362808465957642
1767460971.7104478,2340,0.4757353365421295
1767461008.2194982,2350,0.6142118573188782
1767461045.2680829,2360,1.1150003671646118
1767461081.9528422,2370,0.7130855917930603
1767461118.6980484,2380,0.8555313348770142
1767461155.2381833,2390,1.499139428138733
1767461191.926951,2400,0.9635806083679199
1767461228.8795817,2410,2.4298322200775146
1767461265.6603277,2420,0.6835036277770996
1767461302.626935,2430,1.1942657232284546
1767461339.6670432,2440,1.3130968809127808
1767461376.1164277,2450,1.6358544826507568
1767461413.047263,2460,0.7128984332084656
1767461449.0521345,2470,0.6261876225471497
1767461485.707899,2480,0.3513229489326477
1767461522.110215,2490,2.7040903568267822
1767461558.5062392,2500,2.3477652072906494
1767461596.0591147,2510,0.6228107213973999
1767461632.4216394,2520,1.1116422414779663
1767461668.975193,2530,1.4419546127319336
1767461706.8342733,2540,0.9745756983757019
1767461742.9730904,2550,1.376599907875061
1767461779.6855688,2560,1.5380085706710815
1767461815.6358237,2570,0.8190397620201111
1767461852.949776,2580,0.7356016635894775
1767461889.4127934,2590,1.316248893737793
1767461925.7714999,2600,0.9611716866493225
1767461962.9954076,2610,0.8458377122879028
1767461998.9359524,2620,1.452480673789978
1767462035.491539,2630,0.8594993352890015
1767462072.8428717,2640,1.3335437774658203
1767462108.176422,2650,0.6491701602935791
1767462144.4651802,2660,1.8521875143051147
1767462180.6790974,2670,0.5017333626747131
1767462217.1328897,2680,0.7760321497917175
1767462253.662954,2690,0.5668138861656189
1767462290.5299282,2700,0.9599879384040833
1767462326.8677998,2710,1.1715000867843628
1767462363.0332549,2720,0.8239814043045044
1767462398.9223077,2730,2.368060827255249
1767462435.3130283,2740,1.106775164604187
1767462470.8375823,2750,1.2748210430145264
1767462507.1139817,2760,1.3154277801513672
1767462544.2785656,2770,0.5829477310180664
1767462580.703538,2780,0.9537966251373291
1767462617.9544365,2790,1.0182232856750488
1767462654.4727352,2800,1.1180282831192017
1767462691.3462343,2810,0.7531680464744568
1767462729.0666642,2820,1.8077532052993774
1767462765.683577,2830,2.152158737182617
1767462801.853364,2840,1.1186606884002686
1767462838.295321,2850,0.88653564453125
1767462874.9618602,2860,1.332812786102295
1767462910.8297982,2870,1.9962540864944458
1767462947.0511231,2880,0.925857424736023
1767462984.4264736,2890,0.8224913477897644
1767463020.448165,2900,2.4315593242645264
1767463057.4845893,2910,1.335209846496582
1767463094.3979354,2920,0.5282843708992004
1767463131.085844,2930,1.6553395986557007
1767463167.8308165,2940,0.9715695381164551
1767463204.716967,2950,0.46121689677238464
1767463242.3905075,2960,1.1991931200027466
1767463279.468259,2970,1.0938788652420044
1767463316.34954,2980,0.5910029411315918
1767463352.561458,2990,0.7641763687133789
1767463388.8470592,3000,1.2260620594024658
1767463426.4920924,3010,0.7377294301986694
1767463463.8116946,3020,0.5657225251197815
1767463500.5112493,3030,0.7475585341453552
1767463536.7956638,3040,1.0665557384490967
1767463573.6329522,3050,3.0723800659179688
1767463610.1124377,3060,2.1334195137023926
1767463646.8133295,3070,0.7156429290771484
1767463683.601641,3080,0.6825093030929565
1767463721.473875,3090,0.6673424243927002
1767463757.978425,3100,1.09124755859375
1767463794.893236,3110,1.7718859910964966
1767463831.5245483,3120,1.8940694332122803
1767463869.0264952,3130,1.3014678955078125
1767463905.636891,3140,0.8301764726638794
1767463942.4893942,3150,0.7033547163009644
1767463979.63642,3160,0.6935570240020752
1767464016.8514972,3170,0.9570615887641907
1767464053.4605393,3180,0.4559088945388794
1767464090.714865,3190,1.2840832471847534
1767464126.7874858,3200,1.2365461587905884
1767464163.2945895,3210,1.0578840970993042
1767464200.9803689,3220,1.7175722122192383
1767464237.6233127,3230,0.6211116313934326
1767464274.6410215,3240,0.8715847730636597
1767464310.9741042,3250,3.9057066440582275
1767464348.0577738,3260,0.88460773229599
1767464385.3311787,3270,1.3563460111618042
1767464421.786568,3280,1.0893781185150146
1767464459.1231115,3290,0.897366464138031
1767464496.783116,3300,1.1151586771011353
1767464532.924839,3310,0.7796690464019775
1767464570.0874097,3320,0.8385744094848633
1767464606.4768794,3330,0.9539685845375061
1767464643.369991,3340,0.6490160822868347
1767464680.9635339,3350,0.7108644843101501
1767464717.1645875,3360,1.313010811805725
1767464753.969168,3370,2.0759947299957275
1767464791.2363124,3380,0.570228636264801
1767464827.4516044,3390,1.460013747215271
1767464863.8623555,3400,0.9382588267326355
1767464900.4079056,3410,0.26087161898612976
1767464936.8195508,3420,0.8343729972839355
1767464973.398656,3430,1.7412890195846558
1767465009.5718596,3440,0.8880972266197205
1767465045.5605326,3450,0.76526939868927
1767465082.05689,3460,1.2791640758514404
1767465118.0432525,3470,1.139798641204834
1767465155.4377096,3480,0.9651976823806763
1767465192.5011046,3490,1.415223479270935
1767465229.7408597,3500,0.7409441471099854
1767465266.4285614,3510,2.948113441467285
1767465303.3374968,3520,0.8320057988166809
1767465340.8810077,3530,0.7872253656387329
1767465378.2598605,3540,1.047913670539856
1767465414.5606902,3550,1.0634727478027344
1767465451.217998,3560,1.9091861248016357
1767465487.635146,3570,0.416727751493454
1767465523.8651018,3580,2.0062880516052246
1767465560.2931628,3590,1.9385921955108643
1767465596.2357488,3600,2.8843164443969727
1767465632.8853688,3610,2.567234516143799
1767465670.0210369,3620,2.6479077339172363
1767465706.9120088,3630,0.534268319606781
1767465744.0458875,3640,1.1944260597229004
1767465780.983859,3650,1.0909639596939087
1767465817.433856,3660,0.7665231227874756
1767465853.2441328,3670,0.4974927306175232
1767465890.1483717,3680,0.41576191782951355
1767465926.6941755,3690,0.7607793807983398
1767465963.256932,3700,1.5054924488067627
1767465999.1732247,3710,1.834179162979126
1767466036.3481252,3720,2.376877784729004
1767466072.3724759,3730,0.5463117957115173
1767466108.508538,3740,1.5417639017105103
1767466145.112876,3750,0.43059319257736206
